STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 06:00,CRN05,,,,17,-8.2,,,,,,5,,,,,,,0.00,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 06:05,CRN05,,,,17,-8.2,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 06:10,CRN05,,,,16,-9.0,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 06:15,CRN05,,,,15,-9.3,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 06:20,CRN05,,,,15,-9.3,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 06:25,CRN05,,,,16,-8.9,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 06:30,CRN05,,,,17,-8.5,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 06:35,CRN05,,,,17,-8.2,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 06:40,CRN05,,,,18,-7.9,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 06:45,CRN05,,,,18,-8.0,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 06:50,CRN05,,,,17,-8.1,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 06:55,CRN05,,,,17,-8.1,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 07:00,CRN05,,,,17,-8.3,,,,,,5,,,,,,,0.00,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 07:05,CRN05,,,,17,-8.4,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 07:10,CRN05,,,,17,-8.4,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 07:15,CRN05,,,,17,-8.2,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 07:20,CRN05,,,,17,-8.5,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 07:25,CRN05,,,,17,-8.3,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 07:30,CRN05,,,,17,-8.4,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 07:35,CRN05,,,,17,-8.3,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 07:40,CRN05,,,,17,-8.4,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 07:45,CRN05,,,,17,-8.6,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 07:50,CRN05,,,,17,-8.4,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 07:55,CRN05,,,,17,-8.6,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 08:00,CRN05,,,,16,-8.7,,,,,,5,,,,,,,0.00,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 08:05,CRN05,,,,16,-8.8,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 08:10,CRN05,,,,16,-8.8,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 08:15,CRN05,,,,17,-8.6,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 08:20,CRN05,,,,17,-8.2,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 08:25,CRN05,,,,18,-8.0,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 08:30,CRN05,,,,18,-7.8,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 08:35,CRN05,,,,18,-7.5,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 08:40,CRN05,,,,19,-7.3,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 08:45,CRN05,,,,19,-7.2,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 08:50,CRN05,,,,20,-6.9,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 08:55,CRN05,,,,20,-6.6,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 09:00,CRN05,,,,21,-6.3,,,,,,6,,,,,,,0.00,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 09:05,CRN05,,,,21,-6.1,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 09:10,CRN05,,,,22,-5.8,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 09:15,CRN05,,,,22,-5.5,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 09:20,CRN05,,,,23,-5.1,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 09:25,CRN05,,,,23,-4.9,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 09:30,CRN05,,,,24,-4.5,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 09:35,CRN05,,,,25,-3.9,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 09:40,CRN05,,,,26,-3.6,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 09:45,CRN05,,,,26,-3.4,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 09:50,CRN05,,,,26,-3.1,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 09:55,CRN05,,,,27,-2.9,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 10:00,CRN05,,,,27,-2.9,,,,,,9,,,,,,,0.00,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 10:05,CRN05,,,,27,-2.9,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 10:10,CRN05,,,,27,-2.8,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 10:15,CRN05,,,,27,-2.8,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 10:20,CRN05,,,,27,-2.6,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 10:25,CRN05,,,,28,-2.4,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 10:30,CRN05,,,,28,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 10:35,CRN05,,,,29,-1.9,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 10:40,CRN05,,,,29,-1.9,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 10:45,CRN05,,,,29,-1.8,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 10:50,CRN05,,,,29,-1.6,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 10:55,CRN05,,,,29,-1.6,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 11:00,CRN05,,,,29,-1.4,,,,,,13,,,,,,,0.00,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 11:05,CRN05,,,,30,-1.1,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 11:10,CRN05,,,,30,-0.9,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 11:15,CRN05,,,,30,-1.0,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 11:20,CRN05,,,,30,-0.9,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 11:25,CRN05,,,,31,-0.6,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 11:30,CRN05,,,,31,-0.6,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 11:35,CRN05,,,,31,-0.5,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 11:40,CRN05,,,,31,-0.5,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 11:45,CRN05,,,,32,-0.2,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 11:50,CRN05,,,,31,-0.3,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 11:55,CRN05,,,,32,0.1,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 12:00,CRN05,,,,32,-0.2,,,,,,13,,,,,,,0.00,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 12:05,CRN05,,,,31,-0.3,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 12:10,CRN05,,,,32,-0.2,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 12:15,CRN05,,,,32,0.2,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 12:20,CRN05,,,,32,-0.1,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 12:25,CRN05,,,,32,-0.1,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 12:30,CRN05,,,,32,-0.2,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94996,LINCOLN 11 SW NE US,418.2,40.6954,-96.8541,2016-01-01 12:35,CRN05,,,,32,0.0,,,,,,,,,,,,,,,,,,,,,,,,0752,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
